officer_id,gender,race,appointed_date,rank,active,birth_year,civilian_allegation_percentile,honorable_mention_count,internal_allegation_percentile,trr_count,allegation_count,sustained_count,civilian_compliment_count,current_badge,discipline_count,major_award_count,unsustained_count
28934,M,White,1985-03-04,Police Officer,No,1958,32.6248,3,0.0000,1,20,3,1,5772,2,0,16
25483,M,Hispanic,2003-09-29,Police Officer,Yes,1975,67.0122,22,0.0000,2,8,0,7,7611,0,0,2
2292,M,White,1995-06-05,Police Officer Assigned Evidence Technician,Yes,1966,35.6089,38,61.1521,0,5,0,6,8747,0,0,2
4103,M,Hispanic,2007-07-09,Police Officer,Yes,1981,89.1070,173,0.0000,11,11,0,2,7229,0,0,2
27854,F,White,1990-08-27,Police Officer,No,1953,24.1180,10,0.0000,0,5,0,1,,0,0,2
27222,M,White,2003-04-28,Police Officer,Yes,1974,97.3540,67,0.0000,43,29,0,5,5688,0,0,9
2478,M,White,1993-05-17,Police Officer,Yes,1967,24.1180,28,0.0000,3,13,2,10,18370,2,0,7
3861,F,Hispanic,1995-01-03,Police Officer,No,1962,53.0197,11,88.3297,0,11,2,4,5154,2,0,1
16230,M,White,2007-07-09,Police Officer,No,1982,60.5192,18,0.0000,15,4,0,1,4585,0,0,1
9186,M,White,1987-03-09,Lieutenant of Police,Yes,1963,29.7987,4,0.0000,2,18,1,3,344,1,0,13
29331,M,White,1991-12-02,Police Officer,Yes,1956,57.7487,36,61.1521,6,12,1,7,16053,1,0,6
5431,M,Hispanic,2001-10-29,Police Officer,Yes,1979,65.6667,63,0.0000,3,8,0,2,16012,0,0,4
4714,M,White,1981-05-18,Sergeant of Police,No,1951,49.5772,6,0.0000,1,8,0,4,2298,0,0,7
9589,M,Hispanic,2013-11-04,Police Officer,Yes,1984,76.6544,20,0.0000,1,3,0,6,17287,0,0,0
16402,M,White,1970-01-19,Police Officer as Detective,No,1948,64.9913,0,0.0000,0,7,1,1,,1,0,5
12024,M,Hispanic,2007-07-30,Police Officer,Yes,1978,60.5940,48,0.0000,3,4,0,4,6308,0,0,0
23119,F,Hispanic,2000-09-11,Police Officer,No,1971,34.2661,1,0.0000,0,2,0,0,,1,0,1
24526,M,Hispanic,2013-06-03,Police Officer,Yes,1977,51.2159,6,0.0000,0,3,0,1,13763,0,0,0
23827,M,Black,1976-04-26,Police Officer,No,1943,71.5102,2,90.4281,0,20,2,1,,1,0,14
6471,M,White,1970-06-15,Sergeant of Police,No,1948,49.8584,6,91.2145,0,14,3,2,,0,0,6
28879,M,White,2000-08-14,Police Officer,Yes,1977,99.2326,73,70.5551,17,54,0,6,5181,0,0,22
26336,M,White,2007-10-29,Police Officer,Yes,1977,52.4018,20,0.0000,3,3,0,4,4331,0,0,1
20526,F,Hispanic,2003-10-27,Police Officer,Yes,1976,34.3183,15,0.0000,2,2,0,1,15845,0,0,0
29268,F,Hispanic,1999-05-10,Police Officer,No,1971,68.3027,1,87.8324,1,10,3,1,8397,2,0,6
11022,F,White,1985-09-09,Police Officer as Detective,No,1960,38.4662,0,0.0000,0,7,1,2,,1,0,3
25703,M,White,1993-05-17,Police Officer as Detective,Yes,1965,35.6089,3,0.0000,1,8,0,4,21180,0,0,4
29330,M,White,2010-09-01,Police Officer,Yes,1983,52.1726,18,0.0000,3,2,0,1,11830,0,0,1
9230,M,White,2003-09-29,Police Officer,Yes,1968,98.1762,107,92.8593,41,35,0,3,15329,0,1,12
16790,F,White,1995-01-03,Police Officer as Detective,Yes,1969,24.1180,1,0.0000,0,8,0,4,20436,0,0,5
31483,M,White,2006-01-23,Police Officer,Yes,1979,46.7710,56,77.5513,15,5,1,1,10076,0,0,0
254,M,White,2012-10-05,Police Officer,Yes,1984,86.1072,30,0.0000,10,5,0,2,9351,0,0,0
20220,M,White,1995-06-05,Police Officer,Yes,1969,96.4820,36,88.3297,25,47,4,11,8892,3,0,26
9175,M,Hispanic,1992-01-02,Police Officer,Yes,1968,65.6966,14,0.0000,2,15,2,4,5707,2,0,5
5447,M,Hispanic,1999-06-21,Police Officer,Yes,1969,57.7487,56,0.0000,14,7,0,3,7584,0,0,0
13769,M,Black,1994-07-05,Police Officer,Yes,1962,65.6966,5,61.1521,2,17,1,2,6541,1,0,8
3096,M,Black,1968-05-22,Police Officer,No,1947,57.5721,0,0.0000,0,26,4,0,,4,1,20
9484,M,Native American/Alaskan Native,2006-09-25,Police Officer,Yes,1976,87.1786,30,0.0000,18,11,0,7,11924,0,0,2
5199,M,White,1995-02-06,Police Officer,Yes,1963,41.5139,9,93.0935,2,11,2,3,16704,2,1,1
2611,M,White,1986-06-16,Police Officer as Detective,No,1963,33.3846,0,72.0906,0,8,0,2,,0,0,4
8144,F,Black,2002-10-28,Police Officer,No,1967,49.2194,7,91.1427,2,5,3,0,11332,2,0,1
29421,F,Black,2000-09-11,Police Officer,Yes,1963,55.7504,16,84.6223,6,10,2,3,17739,3,1,1
9238,M,Hispanic,1998-12-14,Police Officer,Yes,1964,96.1830,90,88.3297,26,36,4,4,11396,4,1,15
5087,M,Hispanic,1999-11-29,Police Officer,Yes,1971,35.6089,14,61.1521,0,5,0,2,7289,0,0,1
12284,M,Black,1977-01-03,Sergeant of Police,No,1954,62.1806,4,0.0000,0,17,5,6,1846,5,0,6
3384,F,Black,2005-12-05,Police Officer,Yes,1973,61.5756,34,0.0000,4,5,0,7,6690,0,0,0
23200,M,Black,1986-10-13,Police Officer as Detective,No,1961,26.7676,0,87.6811,0,33,5,1,,5,0,24
30904,M,Black,1991-04-24,Police Officer,No,1957,63.0541,6,86.5135,1,16,4,2,17574,4,0,9
9952,M,White,1994-08-01,Sergeant of Police,Yes,1969,94.1100,9,88.3297,2,43,1,6,2263,1,0,21
32428,M,White,1998-06-08,Police Officer,Unknown,1971,81.8766,47,61.1521,30,16,1,1,13553,1,0,4
10435,M,White,1996-05-06,Police Officer as Detective,Yes,1970,81.8766,39,61.1521,3,26,0,6,20289,0,1,17
23207,F,Black,1993-05-17,Lieutenant of Police,Yes,1966,47.6380,6,0.0000,0,41,2,3,632,2,0,22
31905,M,Hispanic,1991-12-16,Police Officer,Unknown,1970,65.6966,5,0.0000,1,22,1,1,11842,1,0,13
12286,F,White,1980-06-23,Police Officer,No,1944,52.3351,2,0.0000,0,4,0,1,,0,0,3
19211,M,White,2010-09-01,Police Officer,Yes,1984,35.1754,20,0.0000,6,1,0,1,9857,0,0,0
14178,F,White,1999-11-15,Police Officer,Yes,1971,29.7987,25,0.0000,3,2,0,3,9019,0,0,0
23600,M,Black,1999-05-10,Police Officer,Yes,1967,90.4873,65,61.1521,4,23,0,4,8732,0,0,8
12513,M,White,1990-03-26,Police Officer / Explosives Detective Canine Handler,No,1967,55.0279,3,0.0000,0,20,0,3,,0,0,11
25407,M,Hispanic,2007-06-04,Police Officer,Yes,1974,40.3528,26,79.2854,8,3,0,4,7051,0,0,1
18535,M,White,2004-09-27,Police Officer / Field Training Officer,Yes,1981,44.6781,15,0.0000,10,3,0,5,7706,0,0,0
19257,M,Black,2007-07-30,Police Officer,Yes,1974,94.5286,44,0.0000,27,16,0,0,6099,0,0,6
27748,M,White,2003-11-24,Police Officer / Explosives Detective Canine Handler,Yes,1977,74.6462,119,74.8405,11,10,0,3,17989,0,0,2
13015,M,Hispanic,1998-10-26,Police Officer,Yes,1975,57.7487,25,61.1521,5,8,1,2,15291,1,0,4
6876,M,White,1997-09-02,Sergeant of Police,Yes,1960,41.5139,3,0.0000,5,6,0,2,1805,0,0,1
14646,M,White,1977-01-03,Police Officer Assigned Canine Handler,No,1952,36.6075,12,88.3979,0,11,4,1,,4,0,3
32247,M,Native American/Alaskan Native,1993-11-22,Police Officer,Unknown,1967,74.8804,13,88.3297,4,23,2,2,5000,0,0,7
15991,M,Black,1982-06-14,Police Officer as Detective,No,1953,32.8706,0,0.0000,0,25,3,1,,3,0,19
31392,M,Black,1986-10-13,Police Officer,No,1955,87.0912,25,61.9809,5,37,4,2,16022,4,0,16
18894,M,White,1998-10-13,Sergeant of Police,Yes,1968,91.4192,24,93.0935,17,30,4,2,848,3,0,9
21999,M,White,2002-08-26,Police Officer,Yes,1966,64.2117,16,86.2468,17,9,0,1,13658,0,0,4
10031,M,White,2002-02-25,Police Officer,Yes,1978,71.0086,45,72.8224,6,10,1,10,16414,1,0,0
16124,M,White,1994-12-05,Sergeant of Police,Yes,1962,47.6380,59,0.0000,10,8,0,11,1366,0,0,4
13585,M,White,2004-01-26,Police Officer,Yes,1977,85.8531,23,74.9950,4,15,1,5,4835,1,0,2
8400,F,White,2012-10-05,Police Officer,Yes,1986,86.1072,31,94.6831,3,5,0,2,11636,0,0,0
6301,M,Black,1991-01-30,Police Officer,No,1962,59.7419,5,90.3080,2,24,4,1,3717,4,0,13
28085,M,White,1997-07-07,Police Officer as Detective,Yes,1973,69.1001,4,0.0000,0,13,0,2,20725,0,0,4
3451,M,White,1995-12-04,Police Officer as Detective,Yes,1967,61.9992,4,61.1521,0,14,0,7,21256,0,0,12
16200,M,Hispanic,2004-10-25,Police Officer,No,1965,36.7374,48,0.0000,0,2,0,3,,0,0,0
21081,M,White,1997-07-07,Captain of Police,Yes,1971,95.7794,48,0.0000,4,36,0,2,27,0,1,18
2154,F,Hispanic,1999-03-08,Police Officer,Yes,1975,29.7987,0,0.0000,1,2,0,1,8552,0,1,0
27031,M,White,1998-05-26,Police Officer,Yes,1970,90.4873,105,0.0000,5,23,0,4,17722,0,0,7
24767,M,White,1998-06-08,Police Officer,Yes,1973,57.7487,31,0.0000,0,8,0,4,13479,0,1,3
32175,M,White,2003-09-29,Police Officer,Unknown,1977,97.5085,105,0.0000,26,29,1,6,15180,1,1,10
20469,M,White,1996-07-08,Police Officer,Yes,1965,53.0197,7,0.0000,0,12,0,4,3752,0,0,6
9764,M,White,1999-10-04,Police Officer,Yes,1970,35.6089,15,61.1521,5,4,0,5,19858,0,0,2
12232,M,White,2005-09-26,Police Officer,No,1973,91.4142,41,0.0000,14,15,0,4,16047,0,1,3
23766,M,Hispanic,1978-02-27,Police Officer as Detective,No,1952,30.4892,0,0.0000,0,14,0,0,,0,0,9
20860,M,White,1994-10-03,Sergeant of Police,Yes,1957,61.9992,40,61.1521,6,20,0,2,2384,0,1,12
22151,M,White,1994-05-02,Sergeant of Police,Yes,1962,53.0197,21,79.9133,1,13,2,10,979,2,0,8
3949,F,White,1985-05-06,Police Officer,No,1948,61.2008,2,0.0000,0,10,1,2,,0,0,5
21570,M,White,1994-01-18,Police Officer as Detective,No,1953,32.4447,1,0.0000,1,2,0,5,21062,0,1,0
4692,M,White,1999-03-08,Police Officer,Yes,1967,86.3763,39,0.0000,28,18,0,10,9643,0,0,10
20405,M,White,2015-02-23,Police Officer,Yes,1991,76.3105,28,0.0000,0,2,0,0,3329,0,0,0
10155,M,White,1988-12-05,Police Officer,No,1953,75.5614,1,72.9006,0,33,4,1,,3,0,21
9353,M,Black,1999-09-13,Police Officer,Yes,1976,41.5139,11,79.9133,1,6,1,3,4898,1,0,1
30054,M,White,1982-11-29,Sergeant of Police,No,1954,81.7243,4,73.2811,2,22,6,2,1361,7,0,8
25999,M,White,1987-04-13,Lieutenant of Police,No,1965,43.9904,8,84.1638,0,17,3,4,442,3,0,9
27415,M,White,1990-08-27,Sergeant of Police,Yes,1961,98.0616,97,79.9133,2,61,3,1,1980,3,2,19
13973,M,White,1973-10-22,Police Officer,No,1945,85.2098,5,88.5100,0,9,1,2,,1,0,6
16409,M,White,2000-10-10,Police Officer / Explosives Detective Canine Handler,Yes,1965,84.9711,7,90.8860,9,19,1,3,9734,1,1,8
6783,M,White,1973-02-19,Sergeant of Police,No,1951,72.7083,2,0.0000,0,12,1,2,,1,0,5
24288,M,Hispanic,2007-09-24,Police Officer,Yes,1979,68.0586,52,0.0000,5,5,0,4,6589,0,0,0
16967,M,Black,1990-08-27,Sergeant of Police,Yes,1966,61.9992,19,61.1521,6,22,1,2,2114,1,0,12
9056,M,White,1998-08-31,Police Officer,Yes,1970,92.1417,16,61.1521,7,27,3,4,19345,3,1,9
12615,M,Black,1986-09-08,Police Officer,No,1961,62.8121,10,77.5077,0,14,2,0,,2,0,4
8819,M,Black,1990-08-27,Police Officer as Detective,No,1960,35.6089,5,0.0000,1,18,1,7,21240,0,0,12
31876,M,White,2006-11-27,Police Officer,Unknown,1983,79.3701,86,0.0000,16,8,0,1,14652,0,0,0
25852,F,Black,1986-10-13,Police Officer,No,1956,42.8719,2,75.3090,0,23,4,0,,3,0,13
16608,M,White,1986-02-03,Police Officer,No,1955,79.7738,32,61.1521,5,43,2,5,12602,0,0,26
32186,M,Hispanic,1998-06-08,Police Officer,Unknown,1974,87.5224,53,61.1521,3,20,0,1,19343,0,1,10
10351,M,Hispanic,1986-07-14,Police Officer,No,1953,87.9228,24,96.4766,3,50,8,0,15660,8,0,26
32064,F,Black,1997-05-05,Police Officer,Unknown,1964,47.6380,2,61.1521,0,11,1,2,17426,1,0,5
11133,M,White,1997-05-05,Police Officer Assigned Canine Handler,Yes,1973,79.7738,25,0.0000,4,18,0,4,18766,0,0,11
6629,M,White,2005-12-05,Police Officer as Detective,Yes,1982,89.1569,134,0.0000,18,13,0,2,20559,0,1,3
4538,M,Black,2005-09-26,Police Officer,Yes,1979,93.7413,58,76.9384,14,21,2,7,12911,1,0,2
22527,M,White,1998-02-17,Police Officer,No,1968,94.4833,3,0.0000,0,20,0,0,,0,0,14
1052,M,Black,2005-01-03,Police Officer,Yes,1967,59.9761,20,0.0000,2,5,0,4,14873,0,2,0
14835,M,White,1970-06-15,Police Officer,No,1945,52.3595,2,0.0000,0,9,0,0,,0,0,2
30861,M,Black,1994-08-01,Police Officer,Yes,1970,69.1001,19,61.1521,3,15,2,1,11771,1,1,4
22208,M,White,2004-09-27,Police Officer,Yes,1976,27.9898,9,75.6926,2,2,0,1,2486,0,0,1
14007,M,White,2000-08-14,Police Officer,Yes,1971,74.0532,43,90.6867,8,14,1,6,11581,1,0,4
24506,M,Black,1998-12-14,Police Officer,Yes,1959,79.7738,10,0.0000,1,14,0,1,16507,0,0,3
24719,M,White,1986-08-11,Police Officer as Detective,No,1962,47.6380,6,0.0000,0,13,0,6,21214,0,0,4
30971,F,Black,2012-11-30,Police Officer,Yes,1974,46.1830,7,95.0120,0,2,1,0,10372,1,0,0
31898,M,White,1998-05-26,Police Officer,Unknown,1973,79.7738,56,0.0000,36,15,0,1,2511,0,0,5
32016,M,Hispanic,1999-10-25,Police Officer,Unknown,1972,99.3522,142,61.1521,10,59,1,1,12877,1,0,17
29621,M,Hispanic,2016-12-12,Police Officer,Yes,1994,,0,,0,2,0,0,8048,0,0,0
2769,M,White,1993-11-22,Captain of Police,Yes,1968,61.9992,53,0.0000,5,14,1,6,25,1,1,5
3358,M,White,1995-09-05,Police Officer,Yes,1972,96.7760,25,0.0000,19,41,0,9,947,0,0,18
3697,M,White,1976-10-18,Sergeant of Police,No,1950,66.4870,8,83.0279,1,28,7,1,1044,6,0,12
14933,M,Black,1987-02-02,Police Officer,No,1956,34.3351,3,74.4054,0,10,1,0,,1,0,4
23004,F,Black,1999-06-21,Police Officer,Yes,1970,99.3024,29,0.0000,16,61,1,4,7552,1,0,26
4799,F,Black,2006-01-23,Police Officer,Yes,1966,38.7084,15,77.5513,3,4,1,9,11096,1,0,0
465,M,Hispanic,2000-02-28,Police Officer,Yes,1976,94.8575,49,0.0000,11,29,0,2,12730,0,0,7
8026,M,Hispanic,1992-01-02,Commander,Yes,1970,61.9992,11,61.1521,2,22,2,3,40,2,0,12
9206,M,White,1971-10-25,Police Officer,No,1949,48.2865,4,0.0000,0,8,0,11,,0,0,4
32259,M,White,2004-10-25,Police Officer,Unknown,1981,94.8425,82,97.9569,18,25,3,22,7191,3,1,6
23763,M,Hispanic,1998-02-17,Police Officer as Detective,Yes,1965,61.9992,5,61.1521,4,12,1,3,21224,1,0,5
25789,M,White,2012-10-31,Police Officer,Yes,1985,94.3044,25,0.0000,15,12,0,2,12531,0,0,0
30520,M,Black,1991-06-19,Lieutenant of Police,Yes,1962,53.0197,9,61.1521,0,11,0,3,228,0,0,6
7251,F,Black,1983-02-14,Police Officer (Per Arbitration Award),No,1946,32.7984,1,81.5738,0,14,10,0,,9,0,1
10583,M,Native American/Alaskan Native,1994-08-01,Sergeant of Police,Yes,1970,86.3763,53,61.1521,72,32,3,6,1731,2,0,12
20193,M,White,1988-12-05,Deputy Chief,Yes,1965,61.9992,8,79.9133,5,19,0,20,66,0,0,8
9323,M,White,1996-07-08,Police Officer,Yes,1973,57.7487,28,0.0000,4,10,0,2,19958,0,0,6
25397,M,Hispanic,2004-09-27,Police Officer,Yes,1980,59.5027,24,0.0000,1,5,0,2,12668,0,0,1
6704,M,White,2000-09-11,Police Officer as Detective,Yes,1977,83.3566,68,84.6223,19,17,2,7,20225,1,0,1
385,M,Black,1991-03-27,Police Officer,Yes,1964,95.4256,6,79.9133,2,38,5,2,12788,4,0,11
5931,M,Hispanic,2000-06-19,Police Officer,Yes,1972,50.3438,14,84.3582,3,7,2,1,17296,2,0,0
32325,M,White,1996-12-02,Police Officer,Unknown,1973,86.3763,26,0.0000,6,22,1,6,19087,1,1,7
27895,M,White,1968-06-24,Police Officer,No,1941,84.5405,8,96.7299,0,17,4,0,,1,0,8
26189,M,Black,2002-02-25,Police Officer,Yes,1968,71.0086,34,0.0000,12,9,0,1,9736,0,0,4
23736,M,Hispanic,1993-12-13,Police Officer,Yes,1969,74.8804,19,0.0000,4,22,0,10,8740,0,0,10
6832,M,Hispanic,2001-05-29,Police Officer / Explosives Detective Canine Handler,Yes,1977,65.2183,57,0.0000,8,8,0,3,17922,0,1,2
1376,F,White,1994-09-06,Police Officer,No,1964,71.7027,6,74.6541,1,16,1,2,3291,1,0,4
4229,M,White,2015-02-23,Police Officer,Yes,1989,0.0000,5,0.0000,0,2,0,0,15673,1,0,0
25295,M,Hispanic,1998-12-14,Police Officer,Yes,1969,74.8804,56,61.1521,25,15,0,3,11497,0,0,3
12607,F,Black,1999-11-29,Police Officer,Yes,1972,35.6089,8,0.0000,0,3,0,2,7205,0,0,1
26466,F,Black,2001-08-27,Police Officer,Yes,1961,56.9563,10,72.3390,1,7,2,2,5203,1,0,0
1598,M,Black,1992-09-28,Police Officer as Detective,Yes,1964,41.5139,5,61.1521,0,11,3,2,21185,3,0,5
20115,M,White,1989-12-26,Police Officer,Yes,1956,69.1001,8,0.0000,2,33,4,9,16180,3,0,15
16410,M,White,2006-10-30,Police Officer,Yes,1980,79.2854,47,96.1531,10,12,0,6,3600,0,0,5
1157,F,White,1982-06-14,Lieutenant of Police,No,1952,28.8327,1,94.3167,0,13,0,2,405,0,0,7
5162,M,White,1996-07-08,Police Officer,Yes,1972,72.3141,19,0.0000,1,22,0,5,19974,0,0,12
14195,F,Asian/Pacific,2006-05-22,Police Officer,Yes,1983,47.2045,22,0.0000,6,3,0,1,9983,0,0,0
9088,M,White,1994-01-18,Sergeant of Police,No,1970,57.7487,23,79.9133,3,26,2,1,1537,2,0,14
10731,M,Black,1992-01-02,Police Officer,Yes,1966,74.8804,23,61.1521,1,32,3,2,4040,3,0,17
18647,M,White,2002-02-25,Police Officer,Yes,1977,33.4463,11,85.9328,2,4,2,6,4174,2,0,0
14732,M,Black,1976-03-08,Police Officer,No,1941,64.4032,3,94.4927,0,27,7,2,,6,0,14
17015,M,White,1987-12-07,Police Officer,No,1951,83.7403,5,0.0000,1,30,1,5,5997,0,0,15
18457,M,White,1977-07-18,Sergeant of Police,No,1948,92.4307,4,0.0000,0,33,0,0,1294,0,0,25
809,F,Hispanic,2006-12-18,Police Officer,Yes,1980,76.1262,35,0.0000,7,8,0,4,17298,0,1,1
15115,M,White,2001-12-17,Police Officer,Yes,1977,92.8244,79,0.0000,20,22,2,3,12692,1,0,7
2333,F,White,1995-08-07,Police Officer,No,1960,38.0118,1,0.0000,0,5,1,1,,0,0,4
497,M,Hispanic,2007-04-30,Police Officer,Yes,1977,60.0708,41,0.0000,6,4,0,7,7861,0,0,1
16433,M,White,1994-05-31,Police Officer,No,1958,45.6065,4,85.3891,0,8,1,3,,1,0,3
2456,M,White,2006-10-30,Police Officer,Yes,1977,64.7698,27,78.6825,7,6,1,5,15217,1,0,0
10621,M,White,2007-07-09,Police Officer,Yes,1983,67.2713,93,0.0000,15,5,0,3,16260,0,0,2
2561,F,White,1992-01-02,Police Officer,Yes,1969,57.7487,14,79.9133,3,16,2,1,12568,2,0,8
31618,M,White,1981-05-18,Lieutenant of Police,No,1953,29.3912,2,0.0000,0,2,0,1,463,0,0,1
22824,M,White,2003-02-24,Police Officer,Yes,1980,90.9358,43,0.0000,7,18,0,7,3255,0,1,2
15012,M,White,1982-02-01,Police Officer / Field Training Officer,No,1953,85.4622,1,92.8389,0,33,4,0,,3,0,15
12868,M,White,1986-08-11,Police Officer as Detective,No,1951,72.0240,1,72.2239,1,36,4,4,12387,4,0,21
190,M,Hispanic,1991-12-16,Police Officer,No,1956,74.7059,26,85.3789,5,20,2,7,5152,2,0,8
21431,M,White,1993-11-22,Police Officer,Yes,1964,87.5224,15,0.0000,21,22,1,4,17530,1,0,6
2259,M,White,1990-03-26,Sergeant of Police,Yes,1966,83.7403,10,79.9133,7,33,0,4,1622,0,0,16
12495,M,White,2005-12-05,Police Officer,Yes,1981,98.6346,75,90.7614,26,31,0,3,10979,0,0,4
10298,M,Hispanic,1995-02-06,Police Officer Assigned Evidence Technician,No,1958,49.9053,28,0.0000,2,6,0,4,18952,0,0,3
18341,M,Black,1986-11-17,Police Officer,No,1959,38.9256,5,0.0000,0,38,2,3,,1,0,29
28643,F,White,2002-12-02,Police Officer,Yes,1979,85.6438,83,0.0000,4,14,0,8,20833,0,0,3
15592,M,White,1991-05-22,Lieutenant of Police,Yes,1966,79.7738,31,61.1521,4,48,2,14,606,0,2,30
10886,M,White,1973-02-19,Police Officer,No,1949,46.4210,1,0.0000,0,4,1,0,,1,0,1
10038,M,Black,2003-02-24,Police Officer,Yes,1977,95.3109,26,0.0000,2,24,1,3,12486,1,0,4
11808,M,White,2012-11-30,Police Officer,Yes,1986,87.0391,70,0.0000,8,7,0,2,14488,0,0,1
13273,M,White,1996-07-08,Lieutenant of Police,Yes,1970,97.0052,124,79.9133,16,42,2,4,510,0,1,18
12377,F,White,2007-06-04,Police Officer,Yes,1984,29.4150,58,0.0000,3,1,0,11,3389,0,0,0
8349,M,White,1999-12-13,Police Officer as Detective,Yes,1960,41.5139,14,0.0000,5,4,0,4,20237,0,4,1
28890,M,White,1995-12-04,Police Officer,Yes,1973,53.0197,17,88.3297,7,18,4,6,8136,3,0,7
17657,M,White,1994-09-06,Police Officer,Yes,1967,69.1001,18,88.3297,5,17,2,3,11993,2,0,6
26508,M,White,2001-09-24,Police Officer as Detective,Yes,1969,79.0413,20,0.0000,8,12,1,1,20714,1,0,5
27781,M,White,1973-03-19,Police Agent,No,1947,43.0705,0,0.0000,0,1,0,0,,0,1,0
17110,M,White,1987-04-13,Police Officer,Yes,1955,92.1417,12,93.0935,20,49,6,2,8216,6,1,25
850,F,White,1986-11-17,Police Officer,No,1952,53.3167,2,0.0000,0,18,3,0,,3,0,15
32349,F,White,1996-03-18,Police Officer,Unknown,1966,57.7487,1,88.3297,2,15,0,2,17887,0,0,6
2578,M,White,1997-05-05,Police Officer,Yes,1968,41.5139,21,0.0000,4,6,0,4,16209,0,0,3
3279,M,White,1986-11-17,Police Officer / Field Training Officer,No,1956,44.1309,28,70.2933,2,12,0,3,8683,0,0,5
13926,F,Black,1986-08-11,Captain of Police,No,1961,54.9233,6,69.9671,0,16,2,2,262,1,0,5
13604,M,White,1996-08-05,Sergeant of Police,Yes,1970,93.5220,4,93.0935,0,47,3,3,1306,3,1,24
1423,M,White,1985-04-08,Sergeant of Police,Yes,1959,65.6966,17,0.0000,7,20,2,1,806,2,0,5
11052,M,Hispanic,1994-05-31,Sergeant of Police,Yes,1968,61.9992,25,88.3297,7,18,0,11,830,0,0,6
19351,M,Hispanic,1994-05-31,Sergeant of Police,Yes,1968,74.8804,114,0.0000,3,15,0,3,2042,0,0,6
1628,M,Black,1990-07-30,Sergeant of Police,Yes,1966,53.0197,2,61.1521,0,16,1,3,2118,1,0,6
12010,M,Hispanic,1985-07-01,Police Officer,No,1960,44.6105,19,0.0000,1,12,1,2,4395,1,0,7
31090,M,White,1978-12-11,Lieutenant of Police,No,1950,46.6328,5,0.0000,0,8,0,1,730,0,0,4
8702,M,White,1994-10-03,Police Officer / Field Training Officer,Yes,1967,72.3141,42,0.0000,5,13,1,1,18533,1,0,4
1146,M,White,2002-10-28,Police Officer,Yes,1978,98.1264,124,0.0000,21,34,0,1,9112,0,0,5
4798,M,Black,1977-01-03,Police Officer,No,1943,54.9711,1,96.7361,0,16,10,0,,7,0,6
9803,M,White,1994-07-05,Police Officer,No,1953,26.6811,1,0.0000,0,2,0,0,,0,0,1
23559,M,White,1997-09-02,Police Officer,No,1971,87.9437,1,87.5175,0,13,2,0,,1,0,7
29003,M,White,1976-03-08,Police Officer,No,1946,57.4780,2,85.2390,0,21,3,4,,3,0,14
32430,M,White,2008-04-28,Police Officer,Unknown,1982,97.9968,133,0.0000,29,22,0,6,11688,0,2,2
25092,M,White,2001-05-29,Sergeant of Police,Yes,1976,72.1846,28,85.2153,3,14,1,2,2621,1,0,3
21671,F,White,2004-10-25,Police Officer,Yes,1979,95.9637,74,97.9569,21,28,3,7,13482,1,1,8
29750,M,White,2001-07-30,Police Officer as Detective,Yes,1979,86.1571,57,72.1846,19,17,0,4,20112,0,1,5
8627,M,White,1999-10-25,Police Officer,Yes,1976,72.3141,22,79.9133,5,13,1,1,9878,1,0,7
12001,M,White,2010-04-16,Police Officer,Yes,1984,78.8569,57,0.0000,3,5,0,3,7401,0,0,2
3565,M,Hispanic,2006-05-01,Police Officer,Yes,1981,89.9841,92,95.4106,26,17,0,2,19023,0,0,5
6254,M,White,1998-04-13,Sergeant of Police,Yes,1972,95.7794,45,0.0000,12,35,1,2,1400,1,0,19
1240,M,Black,1985-05-06,Police Officer,No,1957,76.2204,3,99.0670,0,31,7,0,,5,0,15
30037,M,Black,1990-03-26,Sergeant of Police,Yes,1965,65.6966,3,61.1521,1,12,3,1,2331,3,0,3
20242,M,Black,2001-06-25,Police Officer,Yes,1968,68.9157,39,0.0000,8,9,1,1,8049,1,0,0
4168,M,Asian/Pacific,2004-10-25,Police Officer,Yes,1976,77.1029,58,75.8770,9,10,1,2,14227,1,0,1
26579,M,White,1986-10-13,Sergeant of Police,No,1962,84.0057,3,0.0000,0,19,0,2,,0,0,9
16812,M,White,1986-11-17,Sergeant of Police,No,1956,70.3034,97,0.0000,4,41,0,3,949,0,0,28
24804,M,White,2007-07-09,Police Officer,Yes,1976,40.5322,26,0.0000,12,2,0,4,13520,0,0,0
17803,M,White,2013-03-15,Police Officer,Yes,1984,0.0000,9,95.9338,1,1,1,0,3157,1,0,0
19811,F,White,1989-12-26,Police Officer,Yes,1963,29.7987,3,0.0000,0,3,0,2,17271,0,0,2
933,M,Black,1999-07-12,Police Officer,Yes,1976,97.5782,123,98.9884,9,49,5,2,17543,6,0,24
20732,M,Hispanic,1998-06-08,Police Officer,Yes,1969,77.6460,34,61.1521,2,16,2,3,15160,2,0,4
15102,M,White,1987-12-07,Sergeant of Police,No,1952,44.3126,3,84.5711,0,10,0,0,2050,0,0,4
31367,M,Hispanic,2013-06-03,Police Officer,Yes,1979,94.0203,24,0.0000,7,5,0,2,17142,0,0,1
12571,M,White,2012-10-05,Police Officer,Yes,1981,78.7273,16,0.0000,3,5,1,2,10120,0,0,0
19313,M,White,1995-06-05,Police Officer,Yes,1964,90.4873,37,61.1521,7,32,2,2,12683,1,0,21
