officer_id,gender,race,appointed_date,rank,active,birth_year,civilian_allegation_percentile,honorable_mention_count,internal_allegation_percentile,trr_count,allegation_count,sustained_count,civilian_compliment_count,current_badge,discipline_count,major_award_count,unsustained_count
31431,M,White,1978-02-27,Police Officer,No,1949,65.2988,5,0.0000,0,6,1,6,,1,0,3
31432,M,Black,2006-09-25,Police Officer,Yes,1977,64.5206,49,0.0000,9,5,0,11,10561,0,0,0
31435,M,White,1972-11-20,Sergeant of Police,No,1951,35.7147,6,0.0000,1,3,0,7,1310,0,0,2
31436,M,White,1996-11-04,Police Officer,Yes,1954,57.7487,24,61.1521,2,8,1,7,19626,0,0,4
31437,M,Black,1987-04-13,Police Officer,No,1956,,3,,0,11,1,0,,0,0,7
31439,M,Black,2007-07-30,Police Officer,Yes,1982,73.3955,113,92.4756,7,10,2,3,3546,2,0,1
31440,F,Black,2006-03-27,Police Officer,Yes,1976,47.0401,15,0.0000,3,3,0,3,9277,0,0,0
31442,M,White,2004-11-29,Police Officer,Yes,1975,69.0203,45,0.0000,5,7,0,1,10305,0,0,1
31443,M,White,2006-12-18,Police Officer,Yes,1976,97.6679,25,0.0000,12,22,0,1,1158,0,0,2
31444,M,White,1991-02-27,Police Officer,Yes,1965,69.1001,17,0.0000,1,21,0,2,14989,0,1,17
31448,M,Black,1999-03-08,Police Officer,Yes,1972,81.8766,12,0.0000,2,16,2,3,6307,2,0,4
31450,M,Black,2000-01-24,Police Officer,No,1964,0.0000,0,90.0326,0,1,1,0,,1,0,0
31451,M,Black,2003-01-27,Police Officer,Yes,1967,68.7413,33,86.5358,4,10,1,1,9530,1,0,1
31453,F,Black,1998-06-29,Police Officer,Yes,1973,29.7987,4,79.9133,0,4,0,3,7491,0,0,0
31456,M,Black,1991-05-22,Police Officer,Yes,1966,53.0197,27,61.1521,2,24,2,1,17931,2,0,12
31457,F,White,1992-06-29,Police Officer,No,1954,49.3604,2,0.0000,0,5,0,2,,0,0,2
31459,M,White,2016-12-12,Police Officer,Yes,1985,,0,,0,1,0,0,,0,0,0
31460,F,White,2002-03-25,Sergeant of Police,Yes,1977,46.3624,60,0.0000,7,4,0,13,805,0,1,0
31461,M,White,2012-08-31,Police Officer,Yes,1980,64.9442,25,0.0000,6,2,0,0,12912,0,0,1
31462,M,Hispanic,1995-10-23,Police Officer,No,1973,93.6417,1,0.0000,0,19,1,1,,1,0,10
31468,F,Asian/Pacific,1991-02-27,Police Officer,Yes,1962,65.6966,16,61.1521,4,16,0,6,6951,0,0,5
31471,M,White,1995-09-05,Police Officer as Detective,Yes,1971,61.9992,14,79.9133,0,14,1,8,20523,1,0,7
31472,M,Black,1988-05-02,Police Officer,No,1964,86.7682,3,72.4290,0,32,0,3,,0,0,23
31473,M,Hispanic,1994-08-01,Police Officer,Yes,1967,72.3141,47,0.0000,4,21,1,7,19743,1,0,11
31474,M,White,1994-12-05,Lieutenant of Police,Yes,1970,53.0197,22,0.0000,2,11,0,3,585,0,0,5
31481,M,Native American/Alaskan Native,2005-01-03,Police Officer,Yes,1977,70.3109,76,0.0000,10,7,0,10,6363,0,0,0
31483,M,White,2006-01-23,Police Officer,Yes,1979,46.7710,56,77.5513,15,5,1,1,10076,0,0,0
31484,F,White,1997-05-05,Police Officer,Yes,1962,47.6380,8,0.0000,5,7,0,1,12074,0,0,3
31485,M,White,1994-08-01,Police Officer,Yes,1969,88.5838,21,61.1521,9,32,0,4,12310,0,0,14
31486,F,White,2003-11-24,Police Officer,Yes,1978,50.8023,76,0.0000,9,4,0,1,12363,0,0,1
31487,M,White,1980-01-28,Police Officer as Detective,No,1954,57.3759,3,72.4023,4,21,0,7,21794,0,0,9
31489,M,White,1982-03-01,Police Officer,No,1949,92.5433,2,0.0000,1,22,1,2,6129,1,0,7
31490,M,White,1985-09-09,Police Officer,No,1949,33.7892,1,0.0000,0,7,1,1,,1,0,3
31492,M,White,2001-05-29,Police Officer,Yes,1975,61.1620,6,71.9105,14,8,1,9,13384,1,0,3
31493,F,White,2000-09-11,Police Officer,Yes,1978,79.2206,11,90.8461,13,16,1,1,12951,1,0,6
31494,M,White,1980-01-28,Sergeant of Police,No,1951,67.1594,3,77.2503,0,16,1,1,1791,1,0,11
31498,M,White,2012-12-14,Police Officer,Yes,1987,0.0000,33,0.0000,1,1,0,0,6285,0,0,0
31499,F,White,2001-06-25,Police Officer,Yes,1966,33.0825,12,0.0000,1,2,0,5,8808,0,0,0
31500,M,White,1997-08-04,Lieutenant of Police,Yes,1970,65.6966,14,0.0000,0,11,0,7,791,0,0,6
31502,M,Asian/Pacific,2013-03-05,Police Officer,Yes,1984,47.4935,20,95.5501,1,2,1,1,10988,0,0,0
31503,F,White,2003-08-25,Police Officer,Yes,1975,34.2087,42,74.4170,5,4,0,4,8171,0,0,0
31504,M,White,1982-08-30,Police Officer,No,1954,27.8187,13,0.0000,0,1,0,0,,0,1,0
31506,M,White,1972-11-20,Police Officer,No,1947,41.4845,2,0.0000,0,5,0,1,,0,0,1
31512,M,Asian/Pacific,1997-08-04,Police Officer,Yes,1966,95.0419,5,79.9133,19,34,1,2,12684,1,0,15
31514,M,White,1986-02-03,Police Officer as Detective,No,1957,79.7738,4,79.9133,0,42,3,0,,3,0,22
31518,M,White,1990-03-26,Police Officer,No,1967,52.2323,2,95.2613,0,18,2,0,,2,0,13
31521,M,White,1994-10-03,Police Officer as Detective,Yes,1964,53.0197,73,0.0000,0,16,1,4,20180,1,0,12
31522,M,White,1990-03-26,Police Officer,Yes,1958,53.0197,8,61.1521,4,16,1,5,11058,1,0,5
31523,M,White,1997-05-05,Police Officer,Yes,1966,65.6966,51,0.0000,2,15,0,3,5150,0,0,10
31525,M,White,1995-10-23,Police Officer,Yes,1964,53.0197,11,0.0000,1,7,1,7,6893,1,0,4
31526,F,White,1997-09-02,Police Officer,No,1971,41.5139,20,61.1521,11,6,0,7,5192,0,0,2
31527,M,White,2014-02-18,Police Officer,Yes,1975,57.6590,8,0.0000,0,1,0,0,17330,0,0,0
31528,M,White,2006-07-31,Police Officer,Yes,1978,69.0602,7,78.3386,4,7,0,2,12396,0,0,0
31535,M,Hispanic,2013-08-26,Police Officer,Yes,1984,52.6161,14,0.0000,1,1,0,0,3325,0,0,0
31536,M,Hispanic,2002-09-30,Police Officer,Yes,1978,86.3664,125,86.2866,12,17,1,6,21178,1,0,4
31537,F,Hispanic,2003-02-24,Police Officer,Yes,1974,55.3967,13,0.0000,2,5,0,1,3589,0,0,1
31538,F,White,2013-02-19,Police Officer,Yes,1980,0.0000,14,0.0000,0,1,1,0,8309,1,0,0
31540,M,Hispanic,2009-03-09,Police Officer,Yes,1978,57.1955,23,0.0000,3,3,0,6,7545,0,0,1
31541,F,Hispanic,2005-10-31,Police Officer,Yes,1977,76.5597,43,0.0000,7,10,0,2,13528,0,0,2
31542,M,Hispanic,2001-12-17,Police Officer,Yes,1974,45.9089,72,72.6530,6,5,2,2,5417,2,0,1
31543,F,White,2003-01-27,Police Officer,Yes,1969,27.1626,19,0.0000,0,1,0,23,17751,0,1,0
31545,F,White,1978-02-27,Police Officer,No,1950,58.7318,8,97.7448,0,2,1,0,,2,0,0
31547,M,White,2000-06-19,Police Officer,Yes,1967,32.5443,45,0.0000,10,3,0,10,14822,0,0,2
31551,M,Hispanic,2004-01-26,Sergeant of Police,Yes,1979,98.6147,89,74.9950,39,35,0,1,2579,0,0,15
31552,F,Hispanic,2006-12-18,Police Officer,Yes,1977,39.8645,22,0.0000,6,3,1,5,5711,1,0,0
31553,M,White,1976-03-08,Police Officer,No,1947,52.6944,2,0.0000,0,30,0,0,,0,0,22
31554,M,White,1970-06-15,Lieutenant of Police,No,1947,52.1989,4,0.0000,0,9,1,4,,1,0,4
31558,M,Hispanic,1995-02-06,Police Officer,Yes,1970,69.1001,6,0.0000,0,15,0,3,17168,0,1,13
31559,M,Hispanic,1994-10-03,Police Officer,Yes,1969,24.1180,14,0.0000,2,7,0,3,18486,0,0,4
31561,F,Hispanic,1999-05-10,Police Officer,Yes,1972,0.0000,6,79.9133,0,2,1,1,9967,0,0,0
31562,M,Hispanic,2012-11-30,Police Officer,Yes,1986,46.1830,16,0.0000,0,1,0,0,8186,0,0,0
31563,M,Hispanic,1973-06-04,Police Officer,No,1951,0.0000,9,0.0000,0,13,1,3,,1,1,5
31564,M,Hispanic,1988-11-07,Police Officer,Yes,1963,58.4530,10,0.0000,0,17,1,1,17474,1,0,9
31565,M,Hispanic,2004-09-27,Police Officer,Yes,1971,95.7395,63,0.0000,22,22,0,5,9227,1,0,9
31575,M,White,1976-03-08,Police Officer,No,1946,35.6069,4,0.0000,0,5,0,3,,0,0,4
31576,M,White,2007-04-30,Police Officer,Yes,1977,93.1333,101,0.0000,47,15,0,10,11258,0,1,3
31577,F,White,2005-10-31,Police Officer,Yes,1977,38.2599,33,0.0000,3,2,0,1,17862,0,0,1
31578,M,Asian/Pacific,1993-12-13,Sergeant of Police,Yes,1968,98.6795,34,61.1521,2,71,3,2,828,3,0,37
31583,M,Hispanic,2013-03-05,Police Officer,Yes,1981,47.4935,9,95.5501,4,2,0,1,17706,0,0,0
31584,M,Hispanic,2003-08-25,Police Officer,Yes,1980,94.0751,136,74.4170,12,22,0,3,8928,0,2,6
31587,M,Hispanic,2002-04-29,Police Officer,Yes,1974,52.6859,71,0.0000,1,5,0,7,15965,0,1,2
31588,M,White,1982-03-01,Police Officer,No,1951,45.3022,2,89.2357,0,23,2,0,,1,0,13
31590,M,White,1991-12-16,Police Officer,Yes,1968,57.7487,22,61.1521,7,25,1,10,13837,1,0,15
31591,M,White,2003-11-24,Police Officer,Yes,1981,86.9892,196,74.8405,27,16,0,5,8849,0,2,3
31593,M,White,1981-01-19,Captain of Police,No,1952,36.6075,5,76.8944,1,6,1,6,38,0,0,3
31595,M,Hispanic,1998-02-17,Police Officer,No,1971,92.1197,4,0.0000,1,15,0,1,11609,0,0,7
31596,M,Asian/Pacific,2008-07-28,Police Officer,Yes,1980,41.1568,39,93.2216,2,2,1,3,8966,1,1,1
31598,M,Hispanic,2005-12-05,Police Officer,Yes,1977,96.9155,63,77.2673,34,25,1,3,10661,0,1,3
31599,M,Hispanic,1994-08-01,Sergeant of Police,Yes,1965,86.3763,9,61.1521,0,37,1,6,2626,1,0,17
31601,F,White,2006-02-21,Police Officer,Yes,1983,28.8071,7,0.0000,0,2,0,1,4285,0,0,0
31602,M,White,1981-06-08,Police Officer,No,1952,36.9799,9,77.2887,1,12,0,3,12555,0,0,8
31604,M,White,1989-12-26,Police Officer,No,1951,46.2524,2,72.4700,0,8,0,5,,0,0,5
31607,M,White,2006-12-18,Police Officer,Yes,1970,29.2256,15,91.8577,2,3,1,4,7371,1,0,0
31610,M,White,2013-04-01,Police Officer,Yes,1977,0.0000,24,0.0000,2,1,0,1,11163,0,0,0
31611,M,White,1970-09-14,Police Officer Assigned Evidence Technician,No,1947,74.2374,1,0.0000,0,20,3,0,,3,0,13
31612,M,White,1991-02-27,Police Officer,No,1957,77.1596,13,85.0558,1,38,0,1,6929,0,0,22
31618,M,White,1981-05-18,Lieutenant of Police,No,1953,29.3912,2,0.0000,0,2,0,1,463,0,0,1
31619,M,White,1992-12-07,Police Officer,Yes,1965,72.3141,51,0.0000,2,22,1,8,18328,1,1,8
31626,M,White,1977-11-01,Police Officer,No,1950,58.4432,3,0.0000,1,20,1,2,16711,1,0,12
31629,M,White,1993-12-13,Police Officer,Yes,1966,92.1417,64,0.0000,9,56,3,5,5443,3,0,32
31631,M,White,1988-12-05,Sergeant of Police,Yes,1963,99.5366,65,98.3805,37,121,9,1,2381,9,0,65
31634,M,White,2016-04-25,Police Officer,Yes,1986,,1,,0,3,1,0,19750,1,0,1
31637,F,White,1992-01-02,Lieutenant of Police,No,1961,32.2454,5,0.0000,0,10,0,2,526,0,0,5
31641,M,White,1985-03-04,Sergeant of Police,No,1953,53.0197,28,0.0000,1,23,2,2,2382,2,0,10
31642,M,White,2012-11-30,Police Officer,Yes,1985,91.7381,41,0.0000,2,5,0,4,17319,0,0,0
31643,F,Black,1991-12-16,Police Officer,Yes,1960,29.7987,9,79.9133,3,14,3,1,15497,3,0,7
31644,M,Hispanic,1985-12-16,Police Officer / Mounted Patrol Officer,No,1954,26.5568,7,0.0000,0,4,1,4,,1,0,2
31646,M,Hispanic,2006-10-30,Police Officer,Yes,1974,70.7943,108,0.0000,10,6,0,4,21138,0,0,1
31648,M,Hispanic,2002-10-28,Police Officer,Yes,1971,93.9306,102,86.3664,17,25,1,3,14393,1,1,10
31650,F,White,1995-02-06,Police Officer,No,1948,83.1689,1,96.5362,0,20,11,0,,9,0,4
31653,M,Hispanic,2009-12-16,Police Officer,Yes,1978,60.9577,39,0.0000,4,3,0,2,11023,0,0,0
31654,M,White,2000-06-19,Police Officer,No,1945,51.0079,2,96.1848,0,6,4,1,,4,0,2
31656,M,White,1976-10-18,Police Officer as Detective,No,1951,39.1374,0,0.0000,0,6,0,1,,0,0,5
31659,M,White,2002-08-26,Police Officer,Yes,1979,46.8358,14,0.0000,8,4,0,2,7234,0,0,1
31660,M,White,2001-04-30,Police Officer,Yes,1972,45.2860,16,71.7859,1,5,1,4,5630,1,0,3
31665,F,White,1982-11-29,Sergeant of Police,No,1955,32.4178,0,98.1522,0,11,2,5,1413,1,0,2
31666,F,White,2013-03-05,Police Officer,Yes,1984,0.0000,10,95.5501,0,1,0,1,11383,0,0,1
31667,M,White,1998-08-31,Police Officer,Yes,1967,29.7987,11,0.0000,0,2,0,1,19256,0,0,1
31668,F,White,1986-06-16,Lieutenant of Police,No,1957,40.8162,9,73.2703,0,12,0,1,365,0,0,8
31673,F,Black,2005-12-05,Police Officer,Yes,1968,61.5756,6,0.0000,2,5,0,3,18271,0,0,1
31677,M,White,1991-12-02,Police Officer,Yes,1970,41.5139,2,0.0000,1,14,2,2,15616,2,0,8
31682,M,White,1997-08-04,Police Officer,Yes,1970,57.7487,124,0.0000,10,9,0,18,12307,0,0,4
31686,F,White,1992-06-29,Police Officer,No,1954,0.0000,3,73.8595,1,1,0,1,15358,0,0,0
31687,M,White,1996-12-02,Police Officer,Yes,1971,77.6460,51,61.1521,5,17,2,4,3714,1,0,5
31700,F,White,1987-03-09,Police Officer,No,1950,0.0000,1,90.6481,0,6,4,0,,3,0,2
31701,F,Black,1999-12-13,Police Officer,No,1958,,1,,0,1,1,0,,1,0,0
31707,M,White,1987-12-07,Police Officer,No,1963,52.8141,8,0.0000,0,13,0,4,,0,0,10
31710,M,Hispanic,1988-05-02,Police Officer,Yes,1965,81.8766,19,61.1521,1,40,1,5,4958,0,1,24
31711,M,White,1994-10-03,Police Officer,Yes,1967,24.1180,10,61.1521,0,10,1,3,18596,1,0,7
31716,M,White,2001-03-26,Police Officer,Yes,1967,77.6061,43,0.0000,12,13,0,9,15841,0,0,4
31717,M,White,1996-12-02,Lieutenant of Police,Yes,1972,79.7738,49,0.0000,3,17,0,1,588,0,0,6
31718,M,White,1999-05-10,Sergeant of Police,Yes,1970,85.1455,98,61.1521,7,20,1,20,2024,1,2,4
31719,M,White,1998-05-26,Police Officer,No,1953,24.1180,6,88.3297,2,4,0,1,17492,0,0,3
31720,M,White,1968-12-09,Police Officer,No,1948,58.1471,2,0.0000,0,7,2,0,,2,0,3
31722,M,White,1966-11-28,Police Officer,No,1945,,2,,0,14,4,1,,4,0,7
31723,M,White,1999-05-10,Police Officer,Yes,1967,41.5139,1,61.1521,0,5,0,2,8673,0,0,4
31724,M,White,1993-12-13,Police Officer,No,1968,92.2742,13,91.9409,3,31,4,2,8649,4,0,19
31727,M,White,1994-10-03,Police Officer,No,1951,39.6442,11,0.0000,1,6,1,7,18487,1,0,4
31730,M,White,1991-05-22,Police Officer,Yes,1964,53.0197,11,0.0000,2,27,0,1,4584,0,0,16
31731,F,White,1986-12-22,Police Officer,No,1952,53.8162,2,0.0000,0,11,2,2,,2,0,3
31732,M,Hispanic,1994-07-05,Police Officer,Yes,1957,41.5139,9,0.0000,4,6,0,7,8308,0,0,0
31733,M,White,1982-03-01,Sergeant of Police,No,1953,67.9291,12,0.0000,0,16,3,0,1737,2,0,7
31735,F,White,2006-03-27,Police Officer,Yes,1982,47.0401,24,0.0000,3,3,1,4,18515,1,0,0
31736,F,White,1998-09-28,Police Officer,Yes,1970,57.7487,6,93.0935,2,11,0,2,3931,0,0,6
31737,M,White,1996-03-18,Police Officer,Yes,1962,93.5220,50,0.0000,8,31,0,9,19491,0,0,10
31738,M,White,1994-10-03,Police Officer as Detective,Yes,1966,53.0197,11,0.0000,3,12,0,2,20585,0,0,7
31739,F,White,1991-11-18,Lieutenant of Police,Yes,1969,0.0000,3,61.1521,0,4,0,2,351,0,0,3
31742,M,White,1975-05-16,Police Officer Assigned Canine Handler,No,1951,63.9342,2,0.0000,0,8,0,0,,0,0,5
31743,M,White,1951-10-08,Sergeant of Police,No,1927,,0,,0,1,0,0,,0,1,0
31745,F,White,2016-08-29,Police Officer,Yes,1988,,1,,0,1,0,0,8527,0,0,0
31748,F,White,2014-05-27,Police Officer,Yes,1983,0.0000,12,0.0000,0,2,0,1,17117,0,0,0
31749,M,White,1970-09-14,Police Officer as Detective,No,1946,66.9580,0,83.2378,0,16,2,1,,1,1,7
31750,M,White,2014-05-27,Police Officer,Yes,1984,0.0000,2,98.3157,1,1,0,0,17138,0,0,0
31752,M,White,1992-01-02,Police Officer,Yes,1957,29.7987,13,0.0000,1,8,0,2,6727,0,0,2
31753,M,White,2003-11-24,Police Officer,Yes,1976,27.4865,11,0.0000,0,1,0,1,4107,0,0,1
31756,M,Hispanic,1985-09-09,Police Officer,No,1957,77.6460,3,97.8822,1,53,22,3,8245,21,0,16
31757,M,Hispanic,2006-01-23,Police Officer,No,1974,38.8579,26,0.0000,6,1,0,0,10840,0,0,0
31758,M,Hispanic,2012-12-14,Police Officer,Yes,1985,67.6550,5,0.0000,3,2,0,0,10327,0,0,0
31759,M,Hispanic,2012-11-30,Police Officer,Yes,1983,46.1830,15,0.0000,2,1,0,2,10919,0,1,0
31760,M,Hispanic,1999-10-25,Police Officer,Yes,1968,89.5804,38,79.9133,7,23,2,1,14170,2,1,11
31761,M,Hispanic,2002-10-28,Police Officer,Yes,1967,81.2787,146,73.6047,10,14,0,5,3805,0,2,4
31770,F,White,1991-04-24,Police Officer,Yes,1962,0.0000,6,61.1521,0,2,1,3,10436,0,0,1
31771,M,White,1991-01-02,Police Officer,No,1957,54.1622,6,0.0000,1,10,1,2,13351,0,0,3
31777,M,White,2002-05-28,Police Officer,Yes,1979,89.9591,65,0.0000,32,18,0,6,5426,0,0,4
31782,M,White,2007-09-24,Police Officer,Yes,1984,73.7044,154,0.0000,24,6,0,7,5642,0,1,0
31783,M,White,2016-02-29,Police Officer,Yes,1990,,1,,0,1,0,0,19460,0,0,0
31785,M,White,1999-04-01,Police Officer,No,1970,94.1100,35,0.0000,5,31,0,1,12477,0,0,17
31787,F,White,1986-10-13,Police Officer as Detective,No,1956,35.3118,1,0.0000,0,7,1,1,,1,0,3
31788,M,White,2002-12-02,Police Officer,Yes,1974,60.3697,16,86.3963,2,9,1,5,2708,1,0,1
31789,M,White,1996-12-02,Police Officer,Yes,1970,65.6966,38,79.9133,2,11,0,5,19215,0,0,3
31791,M,White,2006-12-18,Police Officer,Unknown,1978,39.8645,64,78.9117,2,3,0,13,7147,0,0,0
31792,M,White,2002-12-02,Police Officer,Unknown,1976,47.1497,62,73.7393,7,5,0,3,4731,0,1,1
31793,M,White,2004-11-29,"",Unknown,1979,35.3398,46,76.0763,4,3,1,5,6292,1,0,1
31794,M,Black,2003-09-29,Police Officer,Unknown,1979,61.4710,37,0.0000,5,6,0,2,13518,0,0,0
31795,M,White,2004-09-27,Police Officer,Unknown,1980,73.6047,69,0.0000,48,8,0,11,14603,0,0,2
31796,M,White,2008-04-28,Police Officer,Unknown,1978,93.8061,63,83.9944,18,15,0,2,17524,0,0,3
31797,M,Hispanic,2004-04-26,Police Officer,Unknown,1975,34.7419,38,0.0000,9,2,0,3,15464,0,0,1
31798,M,Hispanic,2001-09-24,Police Officer,Unknown,1976,84.9263,39,0.0000,11,15,0,1,3093,0,0,5
31799,F,Hispanic,1993-05-17,Police Officer,Unknown,1970,69.1001,28,0.0000,2,15,0,10,10289,0,0,5
31800,M,White,1999-09-13,Police Officer,Unknown,1967,41.5139,4,61.1521,0,5,0,4,13547,0,0,3
31801,M,Hispanic,1997-03-17,Police Officer,Unknown,1968,87.5224,32,61.1521,1,21,1,3,19941,1,0,8
31802,M,Hispanic,1997-08-04,Sergeant of Police,Unknown,1970,96.7760,69,95.6348,2,42,2,3,2530,0,2,10
31803,F,White,2002-07-29,Police Officer,Unknown,1972,89.0423,76,0.0000,24,17,0,1,3947,0,0,1
31805,M,White,2007-04-02,Police Officer,Unknown,1983,80.9747,77,0.0000,14,8,0,2,6369,0,1,2
31806,M,Asian/Pacific,1999-06-21,Police Officer,Unknown,1972,86.3763,69,0.0000,9,18,0,4,8558,0,0,4
31807,M,White,2006-02-21,Police Officer,Unknown,1980,81.0494,63,0.0000,15,9,0,4,9755,0,0,1
31808,M,White,1996-05-06,Police Officer,Unknown,1970,57.7487,5,0.0000,0,10,0,1,7020,0,0,5
31809,M,Hispanic,2009-12-16,Police Officer,Unknown,1985,86.0873,103,86.7152,14,8,0,1,15598,0,0,0
31810,M,Hispanic,2008-04-28,Police Officer,Unknown,1978,43.8609,25,0.0000,11,2,0,1,13815,0,0,1
31811,M,Black,1990-07-30,Sergeant of Police,Unknown,1961,41.5139,6,61.1521,0,16,2,9,1354,2,1,9
31812,M,Hispanic,2002-03-25,Police Officer,Unknown,1969,52.5563,10,0.0000,1,5,0,2,6830,0,0,2
31813,F,Black,2002-05-28,Police Officer,Unknown,1973,74.5017,19,0.0000,3,10,0,2,11453,0,1,1
31814,F,Black,2006-09-25,Police Officer,Unknown,1974,57.1557,15,78.6028,5,5,0,2,6683,0,0,2
31815,M,White,2003-10-27,Police Officer,Unknown,1973,97.3739,125,74.6960,21,30,1,6,12697,1,0,5
31816,M,Asian/Pacific,1998-12-14,Police Officer,Unknown,1972,88.5838,28,61.1521,3,21,0,5,10905,0,0,11
31817,F,White,2002-09-30,Police Officer,Unknown,1975,74.8605,18,0.0000,5,10,0,6,6932,0,0,2
31818,M,Black,1995-06-05,Police Officer,Unknown,1966,92.1417,30,93.0935,2,40,3,1,18996,3,0,21
31819,M,White,2006-11-27,Police Officer,Unknown,1978,79.3701,74,91.7879,23,10,0,1,8774,0,0,3
31820,F,White,1993-11-22,Police Officer,Unknown,1970,57.7487,15,0.0000,0,12,2,2,10446,2,0,7
31821,M,Asian/Pacific,2002-09-30,Police Officer,Unknown,1977,89.2466,71,73.4652,20,18,0,1,9384,0,0,2
31822,M,Asian/Pacific,2005-10-31,Police Officer,Unknown,1977,46.4321,45,0.0000,6,3,0,5,8845,0,0,0
31823,M,White,1991-12-16,Police Officer,Unknown,1969,98.3456,48,0.0000,4,71,2,6,10354,2,1,37
31824,F,Black,2007-08-27,Police Officer,Unknown,1984,67.7596,18,0.0000,7,5,0,5,17604,0,0,0
31825,M,White,2005-01-03,Police Officer,Unknown,1976,35.4096,44,0.0000,3,2,0,4,16337,0,1,0
31826,M,White,1994-05-02,Police Officer,Unknown,1969,65.6966,14,79.9133,0,25,3,10,3718,3,1,15
31827,M,Hispanic,1998-10-26,Police Officer,Unknown,1969,91.4192,44,79.9133,3,25,1,1,16976,1,1,3
31828,M,White,1998-08-31,Sergeant of Police,Unknown,1971,94.1100,50,88.3297,6,31,1,3,2365,1,1,13
31829,M,White,1993-12-13,Police Officer,Unknown,1967,86.3763,7,79.9133,0,25,0,2,12106,0,0,9
31830,F,Black,1995-01-03,Police Officer,Unknown,1964,35.6089,5,61.1521,0,7,0,1,14609,0,0,6
31831,M,Black,1995-09-05,Sergeant of Police,Unknown,1967,91.4192,21,97.0251,5,47,7,2,1237,6,0,21
31832,F,White,1998-04-13,Police Officer,Unknown,1968,72.3141,13,0.0000,1,13,1,1,10077,1,0,7
31833,M,White,1994-05-31,Police Officer,Unknown,1962,90.4873,30,79.9133,2,41,4,3,4799,4,0,19
31834,M,Hispanic,1986-08-11,Sergeant of Police,Unknown,1963,89.5804,19,61.1521,9,57,1,2,857,1,2,36
31835,M,White,1995-02-06,Police Officer,Unknown,1965,87.5224,15,0.0000,1,32,1,1,19020,1,0,20
31836,M,White,1991-11-18,"",Unknown,1964,24.1180,1,61.1521,0,8,3,2,4448,3,0,3
31837,M,Hispanic,1995-10-23,Police Officer,Unknown,1970,99.0383,56,0.0000,7,56,0,9,19459,0,0,26
31838,M,Black,2004-10-25,Police Officer,Unknown,1980,96.7411,76,0.0000,19,25,1,2,14687,0,1,4
31839,M,Black,1999-08-02,Police Officer,Unknown,1963,77.6460,55,79.9133,3,15,0,2,16062,0,0,4
31840,F,White,2002-09-30,Police Officer,Unknown,1975,68.3626,54,86.2866,10,10,1,4,15390,1,0,1
31841,M,Hispanic,1995-02-06,Police Officer,Unknown,1967,92.8393,8,61.1521,1,40,1,1,19024,1,1,21
31842,M,White,1995-09-05,Detective,Unknown,1973,81.8766,33,61.1521,2,33,1,3,20319,1,0,23
31843,M,Black,1999-10-04,Police Officer,Unknown,1969,85.1455,15,88.3297,5,20,1,3,14136,1,0,6
31844,M,White,1997-08-04,Sergeant of Police,Unknown,1973,98.0616,25,79.9133,20,51,1,8,1133,1,0,22
31845,M,Black,1992-01-02,Police Officer,Unknown,1968,41.5139,9,0.0000,0,33,1,5,11809,1,1,26
31846,M,White,2003-11-24,Police Officer,Unknown,1980,93.7861,68,0.0000,14,22,0,3,15752,0,3,5
31847,M,White,2002-02-25,Police Officer,Unknown,1978,99.4768,161,91.8328,16,57,1,4,12212,1,1,12
31848,F,White,2005-09-26,Police Officer,Unknown,1980,38.0805,20,76.9384,6,4,1,2,9232,1,0,2
31849,F,Black,1995-10-23,Police Officer,Unknown,1960,41.5139,8,0.0000,0,7,0,1,8023,0,0,4
31850,M,Black,1998-05-26,Police Officer,Unknown,1970,83.7403,20,88.3297,3,20,1,3,17435,1,1,8
31851,M,Hispanic,2000-02-28,Police Officer,Unknown,1975,0.0000,4,84.0741,0,3,0,1,10946,0,0,1
31852,M,Hispanic,1999-10-25,Police Officer,Unknown,1973,98.8987,113,88.3297,27,52,1,4,13318,1,0,19
31853,M,White,2006-02-21,Police Officer,Unknown,1982,97.3939,145,77.6809,20,24,0,6,12190,0,0,10
31854,F,Black,2000-12-18,Police Officer,Unknown,1975,64.6950,11,71.2129,2,11,1,3,14392,1,0,1
31855,M,Black,2005-01-03,Police Officer,Unknown,1975,91.3793,32,76.2557,11,18,1,2,5068,1,0,4
31856,M,Black,1999-11-15,Police Officer,Unknown,1966,65.6966,16,61.1521,1,10,0,1,17180,0,0,3
31857,F,Black,1999-08-02,Police Officer,Unknown,1962,72.3141,17,79.9133,0,13,1,1,17903,1,0,7
31858,M,Hispanic,2001-11-14,Police Officer,Unknown,1970,73.6745,19,0.0000,2,15,1,1,19712,1,0,8
31859,M,Black,1991-12-16,Sergeant of Police,Unknown,1966,99.1379,6,88.3297,6,89,3,3,1321,2,0,52
31860,M,White,2006-10-30,Police Officer,Unknown,1981,90.8810,167,78.6825,15,14,2,2,6728,2,0,3
31861,M,Hispanic,2007-10-29,Police Officer,Unknown,1983,98.6645,56,92.6749,29,27,1,4,3101,0,0,7
31862,M,White,1985-04-08,Lieutenant of Police,Unknown,1956,83.7403,36,61.1521,0,31,1,1,,1,1,8
31864,M,Hispanic,1993-11-22,Police Officer,Unknown,1957,85.1455,20,0.0000,3,33,2,5,9507,2,0,15
31866,M,White,2010-09-01,Police Officer,Unknown,1982,73.7592,52,0.0000,20,4,0,2,18746,0,0,1
